key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount,team_number,match_key,alliance,id,selected_for_auto,selected_for_teleop,source
2025pncmp_qm48,qm,1.0,48,frc10079,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,None,3.0,"Auto was actually pretty good, got a 3 coral auto on l4, and seemed pretty reliable.","Ran coral cycles as well as removing one algae, can't do it reliably and well though, but places on l4 relatively well, including l3 and l2. ","Didn't climb or park, as they were still placing coral, can really only place coral and can't do anything else.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc1778,frc4915,frc9446,201.0,190.0,frc9567,frc10079,frc3218,red,38.0,Yes,Yes,Yes,9.0,47.0,0.0,1.0,1.0,8.0,Parked,ShallowCage,None,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,35.0,110.0,154.0,201.0,2.0,0.0,36.0,1.0,6.0,10079.0,48_qm,red,,auto,teleop,DCMP
2025pncmp_qm48,qm,1.0,48,frc3218,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,Deep Climb,2.0,"was able to score twice and then remove an alage, not volatile",they were a good coral and alage bot. They were decent at scoring and collecting coral (ground collect). For alage could only do processor so the time would probally better spent on coral.,scary climb like last time they climbed then dropped then climbed again,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc1778,frc4915,frc9446,201.0,190.0,frc9567,frc10079,frc3218,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,28.0,94.0,146.0,190.0,3.0,0.0,26.0,1.0,5.0,3218.0,48_qm,blue,,auto,teleop,DCMP
2025pncmp_qm48,qm,1.0,48,frc4915,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,Park,3.0,"placed all 3 well, ","pretty fast coral cycles, focused on coral, ","park, had time to climb but no climb",cayden,0.0,0.0,1.0,0.0,0.0,frc1778,frc4915,frc9446,201.0,190.0,frc9567,frc10079,frc3218,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,28.0,94.0,146.0,190.0,3.0,0.0,26.0,1.0,5.0,4915.0,48_qm,blue,,auto,teleop,DCMP
2025pncmp_qm48,qm,1.0,48,frc9446,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Park,0.0,"left, didn't attempt anything else","CorAl placement l2 consistent, slower at l3 and more inconsistent. Kinda slow overall","Seemed indecisive about coral VS park, but parked",Olivia,0.0,0.0,1.0,0.0,0.0,frc1778,frc4915,frc9446,201.0,190.0,frc9567,frc10079,frc3218,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,28.0,94.0,146.0,190.0,3.0,0.0,26.0,1.0,5.0,9446.0,48_qm,blue,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc4131,0.0,3.0,0.0,1.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1 on l1 then a stop,Fast but only able to score in l1 and processor.,"With 40 sec left, the defender ramed into it and broke one of their swerves, stopping them from climbing and scoring processor ",Aarush V,0.0,0.0,1.0,0.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,24.0,Yes,Yes,No,6.0,30.0,0.0,1.0,1.0,2.0,None,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,30.0,110.0,164.0,194.0,6.0,0.0,52.0,0.0,4.0,4131.0,49_qm,red,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc955,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,Park,3.0,Fast 3 coral auto,"Really solid scoring on L2, 3 and 4. Pretty much never missed.",Park at last second,Sam,0.0,0.0,0.0,0.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,24.0,Yes,Yes,No,6.0,30.0,0.0,1.0,1.0,2.0,None,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,30.0,110.0,164.0,194.0,6.0,0.0,52.0,0.0,4.0,955.0,49_qm,red,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc3636,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,6.0,1.0,0.0,0.0,None,0.0,"Was frozen, didn't move this time during auto for some reason","Had pretty good and fast coral cycles, had a total of 13, 6 on l4, 6 on l3, and 1 on l2, but even better with the algae, as they removed 3 algae, and  put 2 algae in the net, honestly really good and consistent with putting algae in the net.","Didn't climb or park, cannot climb and was still placing coral.",Dev Sharma,0.0,0.0,0.0,0.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,24.0,Yes,Yes,No,6.0,30.0,0.0,1.0,1.0,2.0,None,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,30.0,110.0,164.0,194.0,6.0,0.0,52.0,0.0,4.0,3636.0,49_qm,red,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc1318,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,Deep Climb,2.0,They get 2 in but finish auto with a coral loaded,"they were a very good coral bot with fast cycles 6-8 seconds on near side. They were able to place all levels, but l1 was not as good. They were able to collect and place fast. some cycles it took them longer to line up their robot. They were able to remove alage when reaching up to score coral",good climb but it was a little slow to raise up. around 12 seconds to climb,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,14.0,DeepCage,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,30.0,115.0,185.0,208.0,2.0,0.0,56.0,1.0,2.0,1318.0,49_qm,blue,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc5937,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Park,0.0,"fast 2 algae barge auto, accurate ","algae only, very good at barge and processing ","park, no attempted to climb",cayden,0.0,0.0,0.0,2.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,14.0,DeepCage,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,30.0,115.0,185.0,208.0,2.0,0.0,56.0,1.0,2.0,5937.0,49_qm,blue,,auto,teleop,DCMP
2025pncmp_qm49,qm,1.0,49,frc997,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,None,0.0,Did not attempt anything except going forward,"quite consistent, missed twiceish, a bit slow on lining up to place But overall good",did not attempt to climb or even park but instead continued to place coral,aw,0.0,0.0,1.0,0.0,0.0,frc4131,frc5937,frc997,194.0,208.0,frc955,frc3636,frc1318,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,14.0,DeepCage,Parked,None,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,30.0,115.0,185.0,208.0,2.0,0.0,56.0,1.0,2.0,997.0,49_qm,blue,,auto,teleop,DCMP
2025pncmp_qm50,qm,1.0,50,frc2412,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,Deep Climb,0.0,"tried for one l4, but they missed","they are really fast and they have a really fast robot but, they need to work on strategy and climbing faster",almost didn't get off the ground but did less than a second before,Aarush,0.0,0.0,1.0,0.0,0.0,frc2412,frc3574,frc4512,195.0,113.0,frc9450,frc492,frc6443,red,23.0,Yes,Yes,Yes,9.0,32.0,1.0,0.0,1.0,24.0,DeepCage,DeepCage,None,0.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,33.0,115.0,155.0,195.0,0.0,0.0,16.0,1.0,4.0,2412.0,50_qm,red,,auto,teleop,DCMP
2025pncmp_qm50,qm,1.0,50,frc9450,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,Deep Climb,1.0,Missed first L4,"Really fast net scoring. Also good all rounder for coral, seemed to avoid L4 in teleop though",Climbed without rush. They did still had a coral in the grabber when they climbed.,Sam,0.0,0.0,1.0,0.0,0.0,frc2412,frc3574,frc4512,195.0,113.0,frc9450,frc492,frc6443,red,23.0,Yes,Yes,Yes,9.0,32.0,1.0,0.0,1.0,24.0,DeepCage,DeepCage,None,0.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,33.0,115.0,155.0,195.0,0.0,0.0,16.0,1.0,4.0,9450.0,50_qm,red,,auto,teleop,DCMP
2025pncmp_qm50,qm,1.0,50,frc492,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,None,0.0,"Left, and tried to place a coral, collect and place on l4, but missed both.","Cycled 7 coral, placing was slow and wobbly, so was station collect, but l4 and l3 placing was okay.",Was still trying to place more coral.,Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc2412,frc3574,frc4512,195.0,113.0,frc9450,frc492,frc6443,red,23.0,Yes,Yes,Yes,9.0,32.0,1.0,0.0,1.0,24.0,DeepCage,DeepCage,None,0.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,33.0,115.0,155.0,195.0,0.0,0.0,16.0,1.0,4.0,492.0,50_qm,red,,auto,teleop,DCMP
2025pncmp_qm50,qm,1.0,50,frc3574,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Deep Climb,0.0,just leave no coral score,"very unreliable, takes way to long to collect at the station, very inaccurate aswell, missed alot of L1",deep cage takes time,cayden,0.0,0.0,1.0,0.0,0.0,frc2412,frc3574,frc4512,195.0,113.0,frc9450,frc492,frc6443,red,28.0,Yes,Yes,Yes,9.0,37.0,1.0,0.0,0.0,24.0,DeepCage,DeepCage,None,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,18.0,48.0,76.0,113.0,0.0,0.0,4.0,1.0,4.0,3574.0,50_qm,blue,,auto,teleop,DCMP
2025pncmp_qm50,qm,1.0,50,frc4512,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,None,3.0,"quite good, quick","doing okay got stuck on algae well doing barge, may have issues with keeping algae within its grasp, threw an algae outside, had only a couple misses ",waited till last second and therefor didn't make it,aw,0.0,7.0,1.0,0.0,0.0,frc2412,frc3574,frc4512,195.0,113.0,frc9450,frc492,frc6443,red,28.0,Yes,Yes,Yes,9.0,37.0,1.0,0.0,0.0,24.0,DeepCage,DeepCage,None,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,18.0,48.0,76.0,113.0,0.0,0.0,4.0,1.0,4.0,4512.0,50_qm,blue,,auto,teleop,DCMP
,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6443.0,50_qm,blue,,auto,teleop,7034
2025pncmp_qm51,qm,1.0,51,frc4450,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,Deep Climb,1.0,"1 l4, and 2 net, with 100%","they are really good at algae, but not as good at coral, as they missed one","they spent a full minute to climb, and they still barely made it",Aarush V,0.0,0.0,1.0,2.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,39.0,Yes,Yes,Yes,9.0,48.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,35.0,110.0,184.0,232.0,2.0,0.0,48.0,1.0,6.0,4450.0,51_qm,red,,auto,teleop,DCMP
2025pncmp_qm51,qm,1.0,51,frc2910,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,3.0,5.0,0.0,1.0,None,2.0,"Really good auto, got 4 coral, 2 on l4, 2 on l3. ","Had 16 coral, put 2 in the processor, and 4 in the net. Really good well rounded robot.",Climbed in two seconds.,Dev Sharma.,0.0,0.0,1.0,0.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,39.0,Yes,Yes,Yes,9.0,48.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,35.0,110.0,184.0,232.0,2.0,0.0,48.0,1.0,6.0,2910.0,51_qm,red,,auto,teleop,DCMP
2025pncmp_qm51,qm,1.0,51,frc4061,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,Park,0.0,decent auto,they did pretty well running cycles around jack n the bot,they barely parked,naman,0.0,0.0,0.0,0.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,39.0,Yes,Yes,Yes,9.0,48.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,35.0,110.0,184.0,232.0,2.0,0.0,48.0,1.0,6.0,4061.0,51_qm,red,,auto,teleop,DCMP
2025pncmp_qm51,qm,1.0,51,frc488,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,Park,2.0,they had a good auto but one missed and feel down,"they were able to station collect great, place good and move fast. It got better later in the match though. Did not focus alage accidentally removed one though. Did not get in our way. Good combo.",kept scoring and then went to park,Hendrix Day,0.0,4.0,1.0,0.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,Parked,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,38.0,119.0,181.0,225.0,2.0,0.0,36.0,1.0,5.0,488.0,51_qm,blue,,auto,teleop,DCMP
2025pncmp_qm51,qm,1.0,51,frc1425,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,Deep Climb,3.0,place well on all L4,"very accurate at coral placing, ",deep climb!!!!!,cayden,0.0,0.0,1.0,0.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,Parked,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,38.0,119.0,181.0,225.0,2.0,0.0,36.0,1.0,5.0,1425.0,51_qm,blue,,auto,teleop,DCMP
2025pncmp_qm51,qm,1.0,51,frc2557,0.0,3.0,0.0,0.0,,,,,,,,,,0.0,None,0.0,,,,,0.0,0.0,0.0,0.0,0.0,frc4450,frc1425,frc2557,232.0,225.0,frc2910,frc4061,frc488,red,35.0,Yes,Yes,Yes,9.0,44.0,1.0,1.0,1.0,26.0,Parked,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,38.0,119.0,181.0,225.0,2.0,0.0,36.0,1.0,5.0,2557.0,51_qm,blue,,auto,teleop,DCMP
2025pncmp_qm52,qm,1.0,52,frc5468,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,Deep Climb,1.0,"got one, but their second didn't get registered on the sensor, so it didn't move","fast and reliable, they have a very good system and strat. They got stuck on algae once, but they got out.","4 sec climb, and spent 6 sec in air",Aarush,0.0,1.0,0.0,0.0,0.0,frc5468,frc4125,frc3826,195.0,96.0,frc4513,frc6343,frc6831,red,17.0,Yes,Yes,Yes,9.0,26.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,31.0,111.0,169.0,195.0,2.0,0.0,32.0,1.0,3.0,5468.0,52_qm,red,,auto,teleop,DCMP
2025pncmp_qm52,qm,1.0,52,frc4513,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,Park,1.0,"Scored on coral on l1, and one on l4, was ok, but robot was moving somewhat slow.","Cycled 11 coral, cycle times were kind of slow though, but placing looked relatively accurate.","I think they climbed, but it was still touching the ground, so not sure.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc5468,frc4125,frc3826,195.0,96.0,frc4513,frc6343,frc6831,red,17.0,Yes,Yes,Yes,9.0,26.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,31.0,111.0,169.0,195.0,2.0,0.0,32.0,1.0,3.0,4513.0,52_qm,red,,auto,teleop,DCMP
2025pncmp_qm52,qm,1.0,52,frc6343,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,Deep Climb,0.0,not good accuracy and only attempted one l4,not good accuracy at all.,decent climb.,naman,0.0,0.0,1.0,0.0,0.0,frc5468,frc4125,frc3826,195.0,96.0,frc4513,frc6343,frc6831,red,17.0,Yes,Yes,Yes,9.0,26.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,31.0,111.0,169.0,195.0,2.0,0.0,32.0,1.0,3.0,6343.0,52_qm,red,,auto,teleop,DCMP
2025pncmp_qm52,qm,1.0,52,frc6831,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,None,0.0,could not station collect to far away,"they were mainly a okay coral bot and could remove alage. They were not able to do l4 and struggled with l1. Good at others. They were okay at station collect, their placing was good, but they moved kind of slow and a little erratic. not the most consistent robot",Kept on trying to score,Hendrix Day,1.0,0.0,1.0,0.0,0.0,frc5468,frc4125,frc3826,195.0,96.0,frc4513,frc6343,frc6831,red,7.0,Yes,Yes,Yes,9.0,16.0,0.0,1.0,1.0,2.0,None,None,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,40.0,80.0,96.0,5.0,0.0,38.0,1.0,2.0,6831.0,52_qm,blue,,auto,teleop,DCMP
2025pncmp_qm52,qm,1.0,52,frc4125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,None,0.0,"Left start, went to reef","Moves fast, not very good bot. Inaccurate at place and takes aver long time to move elevator up. Barely ran any cycles","Ran cycles to get coral RP, Got it",Pranav,0.0,0.0,1.0,0.0,0.0,frc5468,frc4125,frc3826,195.0,96.0,frc4513,frc6343,frc6831,red,7.0,Yes,Yes,Yes,9.0,16.0,0.0,1.0,1.0,2.0,None,None,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,40.0,80.0,96.0,5.0,0.0,38.0,1.0,2.0,4125.0,52_qm,blue,,auto,teleop,DCMP
,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826.0,52_qm,blue,,auto,teleop,7034
2025pncmp_qm53,qm,1.0,53,frc9036,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,Deep Climb,0.0,Place l1 then a stoped,"they are fast, but their l4 takes a long time and their placing is a little unreliable",5 sec climb,Aarush V,0.0,0.0,1.0,0.0,0.0,frc9036,frc9567,frc4915,175.0,124.0,frc3674,frc2471,frc10416,red,22.0,Yes,Yes,Yes,9.0,31.0,1.0,1.0,1.0,14.0,Parked,DeepCage,None,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,112.0,142.0,175.0,2.0,0.0,16.0,1.0,4.0,9036.0,53_qm,red,,auto,teleop,DCMP
2025pncmp_qm53,qm,1.0,53,frc3674,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,Deep Climb,1.0,"Missed two coral on l4, but was able to score one coral on l4.","Scored 12 coral, cycles were relatively fast, placing was pretty accurate, overall went well, however a couple times station collect took multiple times for it to be successful.","Was able to deep climb in the end, but not sure if it counted.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc9036,frc9567,frc4915,175.0,124.0,frc3674,frc2471,frc10416,red,22.0,Yes,Yes,Yes,9.0,31.0,1.0,1.0,1.0,14.0,Parked,DeepCage,None,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,112.0,142.0,175.0,2.0,0.0,16.0,1.0,4.0,3674.0,53_qm,red,,auto,teleop,DCMP
,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.0,53_qm,red,,auto,teleop,7034
2025pncmp_qm53,qm,1.0,53,frc10416,0.0,2.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Park,0.0,missed l4 and then stopped,"they struggled this match, the froze for the beginning of the match then struggled to place on l2. Took 3 trys and then removed the alage. Takes lots of time to line up. ('_')  ",just parked could not climb,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc9036,frc9567,frc4915,175.0,124.0,frc3674,frc2471,frc10416,red,24.0,Yes,Yes,Yes,9.0,33.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,65.0,91.0,124.0,2.0,0.0,20.0,1.0,4.0,10416.0,53_qm,blue,,auto,teleop,DCMP
2025pncmp_qm53,qm,1.0,53,frc9567,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Park,0.0,"LEFT START,PLACED PRELOADED ON L4","RAN MULTIPLE ALGAE CYCLES, GRABBED ALGAE FROM GROUND AND PROCESSED. BAD AT ALGAE COLLECT, VERY INACCURATE. PLAYED BAD DEFENSE BEFORE GETTING CORAL STUCK UNDER BOT. TRIED TO GET IT OUT",TRIED TO CLIMB BUT FAILED,PRANAV,0.0,0.0,1.0,0.0,0.0,frc9036,frc9567,frc4915,175.0,124.0,frc3674,frc2471,frc10416,red,24.0,Yes,Yes,Yes,9.0,33.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,65.0,91.0,124.0,2.0,0.0,20.0,1.0,4.0,9567.0,53_qm,blue,,auto,teleop,DCMP
2025pncmp_qm53,qm,1.0,53,frc4915,,1.0,,,,,,,,,,,,,None,,,,,,,0.0,,,0.0,frc9036,frc9567,frc4915,175.0,124.0,frc3674,frc2471,frc10416,red,24.0,Yes,Yes,Yes,9.0,33.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0,65.0,91.0,124.0,2.0,0.0,20.0,1.0,4.0,4915.0,53_qm,blue,,auto,teleop,DCMP
2025pncmp_qm54,qm,1.0,54,frc2930,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,Deep Climb,3.0,they got all three,"They are good at algae, but slow at coral, but all is reliable",8 sec climb,Aarush,0.0,0.0,1.0,0.0,0.0,frc2930,frc3663,frc4043,241.0,209.0,frc1318,frc1778,frc1540,red,49.0,Yes,Yes,Yes,9.0,58.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,41.0,119.0,177.0,241.0,2.0,0.0,32.0,1.0,7.0,2930.0,54_qm,red,,auto,teleop,DCMP
2025pncmp_qm54,qm,1.0,54,frc1318,0.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,Deep Climb,1.0,"Moved forward, twisted their placing mechanism, and placed one preloaded coral on l4, moved quite slow.","Cycled 9 coral, really reliable and good for l1 placing, as well as barge algae placing, and removal. A good l1 bot and algae bot.","Barely deep climbed, pretty sure it counted, barely off the ground.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc2930,frc3663,frc4043,241.0,209.0,frc1318,frc1778,frc1540,red,49.0,Yes,Yes,Yes,9.0,58.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,41.0,119.0,177.0,241.0,2.0,0.0,32.0,1.0,7.0,1318.0,54_qm,red,,auto,teleop,DCMP
2025pncmp_qm54,qm,1.0,54,frc1778,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,5.0,5.0,1.0,0.0,Park,3.0,great auto with 3 coral,super fun to watch with smooth cycles and great with both coral and algae,parked at the last moment,naman,0.0,0.0,1.0,0.0,0.0,frc2930,frc3663,frc4043,241.0,209.0,frc1318,frc1778,frc1540,red,49.0,Yes,Yes,Yes,9.0,58.0,1.0,1.0,1.0,26.0,DeepCage,DeepCage,Parked,0.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,41.0,119.0,177.0,241.0,2.0,0.0,32.0,1.0,7.0,1778.0,54_qm,red,,auto,teleop,DCMP
2025pncmp_qm54,qm,1.0,54,frc1540,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,5.0,1.0,0.0,Deep Climb,1.0,missed 2 coral one missed the reef  and the other was not around collected,"their coral and alage was good. They are able to ground collect fast, move fast and place good. Their alage is okay because they are a little slow but they can do processor. Good driving but were a , little erratic at the beginning of the match.",they had a solid fast climb.,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc2930,frc3663,frc4043,241.0,209.0,frc1318,frc1778,frc1540,red,35.0,Yes,Yes,Yes,9.0,44.0,0.0,0.0,0.0,6.0,Parked,Parked,Parked,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,35.0,115.0,165.0,209.0,0.0,0.0,44.0,1.0,5.0,1540.0,54_qm,blue,,auto,teleop,DCMP
