key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_L3,a_L2,a_L1,t_ground_alg,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,stuck_on_alg,auto_Notes,tele_Notes,a_reefAlgae,match_Scouter,a_Proc,a_L4,endgame_Notes,a_Net,t_Defense,a_Leave,r1,b2,b3,b1,ba_bluescore,r2,r3,ba_redscore,ba_winning_alliance,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1
2025dal_qm42,qm,1,42,frc7048,2,0,0,0,0,0,0,0,0,1,0,0,Park,40,Inaccurate ,"Got stuck on algae mire than once, missed",0,Aw,0,3,Started with thirty secondss still failed,0,0,1,frc1369,frc418,frc7048,frc9312,131,frc6083,frc8808,141,red,0,8,1,Yes,Yes,9,30,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,2,2,0,19,67,101,131,0,3,21,Yes
2025dal_qm43,qm,1,43,frc2438,2,0,0,0,0,3,0,1,0,0,0,1,Park,0,"Scored one coral on l4, but missed the other two, first place looked really good.","Kept on missing coral, but was able to remove some algae and put it in the processor.",0,DS,0,1,"Just parked, don't think they can climb.",0,1,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,24,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,3,2,0,24,70,100,137,2,4,28,Yes
2025dal_qm43,qm,1,43,frc4421,4,0,0,0,0,2,1,1,2,3,4,1,Park,0,,Consistent cycling did miss one or two tho,0,SG,0,3,Tried climbing but touching ground so idk if they count,0,0,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,24,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,3,2,0,24,70,100,137,2,4,28,Yes
2025dal_qm43,qm,1,43,frc537,3,0,0,0,0,0,0,0,1,3,3,0,Park,0,missed one,painfully slow and dt is bad,0,AP,0,0,failed,0,0,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,24,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,3,2,0,24,70,100,137,2,4,28,Yes
2025dal_qm43,qm,1,43,frc694,1,0,0,0,0,4,2,1,1,5,5,4,None,0,They missed their last out of 3 l4,"They have a really fast and reliable cycle time. They are also very good at scoring algae in the net, but aren't as good at processing",0,AV,0,3,7 sec climb,0,0,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,32,1,Yes,Yes,9,58,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,36,101,169,227,2,7,49,Yes
2025dal_qm43,qm,1,43,frc3297,3,0,0,0,2,3,0,3,0,1,3,0,Deep Climb,0,Unconventional and creative auto mode ,decent at algae and mediocre at coral,1,np,0,1,they deep climbed very early,1,0,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,32,1,Yes,Yes,9,58,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,36,101,169,227,2,7,49,Yes
2025dal_qm43,qm,1,43,frc7034,4,0,0,0,0,0,0,0,2,4,1,0,Deep Climb,0,Slow not very consistent ,"missed a few time, quick",0,Aw,0,3,10ish second climb,0,0,1,frc2438,frc3297,frc7034,frc694,227,frc4421,frc537,137,blue,0,32,1,Yes,Yes,9,58,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,36,101,169,227,2,7,49,Yes
2025dal_qm44,qm,1,44,frc226,1,0,0,2,0,2,2,0,3,3,3,1,Deep Climb,0,"Was alright, missed two coral places and only placed one coral on l4. ","Placing is inaccurate and unreliable, but still managed to score 10 coral after a little bit. Can also remove and place algae in the net well and reliably. ",0,DS,0,1,"Was able to deep climb, not that quick though, in around 15 seconds.",0,0,0,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,24,1,Yes,Yes,9,46,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,3,3,0,39,125,165,211,2,6,37,Yes
2025dal_qm44,qm,1,44,frc4607,4,0,0,0,0,2,1,0,5,4,4,0,Deep Climb,0,,Insanely good cycling. Didn't miss a single shot from what I saw. Very good mechanism to control game piece,0,SG,0,3,,0,0,1,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,24,1,Yes,Yes,9,46,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,3,3,0,39,125,165,211,2,6,37,Yes
2025dal_qm44,qm,1,44,frc10291,3,1,0,0,2,1,0,2,0,4,3,0,Park,0,"scored and tried proc, but judt removed by accident","ground intake for coral and algae, can do proc, scoring is ok but just slow overall",1,OS,0,0,parked. cant climb i dont think,0,0,1,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,24,1,Yes,Yes,9,46,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,3,3,0,39,125,165,211,2,6,37,Yes
2025dal_qm44,qm,1,44,frc179,1,1,0,0,1,1,2,0,4,4,3,0,Deep Climb,0,They had a 2 l4 and 1 l3 auto,"Very fast cycle, they are very reliable. about same robot as chill out, and they operate really well",1,AV,0,2,6 sec climb,0,0,1,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,44,1,Yes,Yes,9,35,1,1,1,26,DeepCage,Parked,DeepCage,0,2,0,0,0,0,8,6,0,35,116,186,223,2,4,26,Yes
2025dal_qm44,qm,1,44,frc8575,5,1,0,0,0,1,0,1,0,4,4,0,Park,0,Pretty good auto mode,Fast and efficient cycles ,1,np,0,0,they parked last second and were more focused on scoring on the reef,0,0,1,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,44,1,Yes,Yes,9,35,1,1,1,26,DeepCage,Parked,DeepCage,0,2,0,0,0,0,8,6,0,35,116,186,223,2,4,26,Yes
2025dal_qm44,qm,1,44,frc5660,3,0,0,0,2,2,4,0,2,2,3,0,Deep Climb,0,"slow, missed lvl 4 once","focused on net, quick",0,Aw,0,0,"Very quick, at the very end",0,0,1,frc226,frc8575,frc5660,frc179,223,frc4607,frc10291,211,blue,0,44,1,Yes,Yes,9,35,1,1,1,26,DeepCage,Parked,DeepCage,0,2,0,0,0,0,8,6,0,35,116,186,223,2,4,26,Yes
2025dal_qm45,qm,1,45,frc9484,4,0,0,0,0,1,0,0,0,5,5,0,Park,0,Left to the reef and didn't do anything else.,"Was able to have somewhat consistent coral cycles, with total teleop of 10 cycles, but placing was slow.",0,DS,0,0,Didn't try to climb and parked.,0,0,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,28,1,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,4,6,0,33,108,152,196,2,5,35,Yes
2025dal_qm45,qm,1,45,frc4013,3,0,0,0,0,0,0,0,0,0,0,0,Park,0,,tried playing defense at the station most of the time. Was not effective in stopping or slowing down robots ,0,SG,0,1,,0,1,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,28,1,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,4,6,0,33,108,152,196,2,5,35,Yes
2025dal_qm45,qm,1,45,frc1678,2,0,0,0,1,4,3,2,7,6,5,1,Deep Climb,0,4 coral on. reached for a 5th,"very fast cycles, ground intake coral and ground, didn't miss any shots (barge and coral). Carried ",0,OS,0,4,climb pretty fast,0,0,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,28,1,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,4,6,0,33,108,152,196,2,5,35,Yes
2025dal_qm45,qm,1,45,frc302,1,0,0,0,1,1,1,1,4,1,4,1,Park,0,They had a 2 coral auto,they are mostly reliable but they are really fast and can do everything,0,AV,0,2,parked last second,0,0,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,24,0,Yes,No,6,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,3,2,0,31,96,136,180,2,6,38,Yes
2025dal_qm45,qm,1,45,frc1731,3,0,0,0,0,0,0,0,6,3,1,0,Park,0,They did great in auto modes because they almost scored,rapidly ran cycles,0,np,0,4,they parked because they ran out of time,0,0,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,24,0,Yes,No,6,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,3,2,0,31,96,136,180,2,6,38,Yes
2025dal_qm45,qm,1,45,frc2648,3,0,0,0,0,1,0,0,0,4,3,1,Deep Climb,0,"Missed barge, slow, not very good",quick Ish innacurate,2,Aw,0,1,Very quick,0,0,1,frc9484,frc1731,frc2648,frc302,180,frc4013,frc1678,196,red,0,24,0,Yes,No,6,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,3,2,0,31,96,136,180,2,6,38,Yes
2025dal_qm46,qm,1,46,frc9432,1,0,0,0,0,2,1,0,4,6,2,0,Deep Climb,0,"Auto was great, quick, and placing was reliable, had 3 coral auto for l4.","Had a total of 12 coral cycles, also being able to successfully remove and put algae in the net. Great coral bot, good algae bot. Uses station collect.",0,DS,0,3,"Deep climbed, well over ground, in good time.",0,0,1,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,30,1,Yes,Yes,9,43,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,3,3,0,32,110,156,199,3,6,34,Yes
2025dal_qm46,qm,1,46,frc4068,1,0,0,0,0,0,0,0,3,4,0,2,Park,0,,slow but accurate cycling,3,sg,2,0,,0,0,1,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,30,1,Yes,Yes,9,43,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,3,3,0,32,110,156,199,3,6,34,Yes
2025dal_qm46,qm,1,46,frc5968,3,0,0,1,0,0,0,0,1,4,3,1,None,0,tried lvl and missed and landed on lvl one.,"Slower,took time to aline.",0,ES,0,0,"parked with sec


Parked with only a few seconds left",0,0,0,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,30,1,Yes,Yes,9,43,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,3,3,0,32,110,156,199,3,6,34,Yes
2025dal_qm46,qm,1,46,frc6995,5,0,0,0,3,3,6,0,2,3,4,0,Park,0,They have a 3 coral auto,They are really fast and have a good strat. They dropped one of the algae and  picked it up again,0,AV,0,3,They climbed but estopped before fully off the ground,0,0,1,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,48,1,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,9,6,0,35,106,170,228,2,7,49,Yes
2025dal_qm46,qm,1,46,frc4655,2,0,0,0,1,2,1,2,0,2,5,0,Deep Climb,0,Amazing three coral auto,great with both coral and algae,0,Np,0,3,their deep climbed worth only a few seconds left,0,0,1,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,48,1,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,9,6,0,35,106,170,228,2,7,49,Yes
2025dal_qm46,qm,1,46,frc649,3,0,0,0,0,0,0,0,2,5,0,0,Park,0,only attempted one,Ground intake quick intake,0,Aw,0,1,Did not attempt ,0,0,1,frc9432,frc4655,frc649,frc6995,228,frc4068,frc5968,199,blue,0,48,1,Yes,Yes,9,58,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,9,6,0,35,106,170,228,2,7,49,Yes
2025dal_qm47,qm,1,47,frc1671,2,0,0,0,0,2,1,0,0,4,0,2,Park,0,"Went to go place, but then stopped once arm reached level 4, arm maybe got stuck  on top of reef tree.","Only scored 6 coral, highly inaccurate placing and missed several times, focused more on l3 and l1. Can do the net, but not super reliably.",0,DS,0,0,Didn't have enough time to climb,0,0,1,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,36,0,No,Yes,6,41,1,1,0,26,Parked,DeepCage,DeepCage,0,8,0,0,0,0,6,1,1,22,71,133,182,2,5,35,Yes
2025dal_qm47,qm,1,47,frc1481,1,,,,,,,,,,,,None,0,,Defense was terrible they kept getting pushed away by other robotand defense was ineffective,,SG,,,,,,,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,36,0,No,Yes,6,41,1,1,0,26,Parked,DeepCage,DeepCage,0,8,0,0,0,0,6,1,1,22,71,133,182,2,5,35,Yes
2025dal_qm47,qm,1,47,frc2630,4,0,0,0,0,2,4,2,5,4,0,0,None,0,very fast four coral auto,did everything very fast couldn't place coral when a coral was in the way,0,ES,0,4,climbed with fifteen seconds left,0,0,0,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,36,0,No,Yes,6,41,1,1,0,26,Parked,DeepCage,DeepCage,0,8,0,0,0,0,6,1,1,22,71,133,182,2,5,35,Yes
2025dal_qm47,qm,1,47,frc4415,4,0,0,0,1,1,2,0,4,4,5,0,Deep Climb,0,they have a three coral auto,"they are really fast, their fist shot at algae was really off, but it was a one time thing",0,AV,0,1,4 sec climb,0,0,1,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,32,1,Yes,Yes,9,37,1,1,1,16,DeepCage,Parked,Parked,1,6,0,0,0,0,5,6,1,34,118,166,209,2,4,28,Yes
2025dal_qm47,qm,1,47,frc4967,3,0,0,0,0,1,0,1,2,1,1,0,Deep Climb,0,decent auto,Decent Tele op work coral and algae scored,2,np,0,1,,0,0,1,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,32,1,Yes,Yes,9,37,1,1,1,16,DeepCage,Parked,Parked,1,6,0,0,0,0,5,6,1,34,118,166,209,2,4,28,Yes
2025dal_qm47,qm,1,47,frc4786,2,0,0,0,0,1,1,0,1,5,5,0,Park,0,Quite good slow accurate ,inaccurate fast was getting offend,0,Aw,0,2,Waited till very end,0,0,1,frc1671,frc4967,frc4786,frc4415,209,frc1481,frc2630,182,blue,0,32,1,Yes,Yes,9,37,1,1,1,16,DeepCage,Parked,Parked,1,6,0,0,0,0,5,6,1,34,118,166,209,2,4,28,Yes
2025dal_qm48,qm,1,48,frc9199,3,0,0,0,0,2,0,0,4,2,1,0,Deep Climb,0,"Although moving and placing was extremely slow, placing looked okay, and was able to place one coral on l4.","Had 7 coral cycles, placing was slow/cycle times were slow, and was also able to remove algae in the process.",0,DS,0,1,"Climb took a while, and barely got off the ground, but they did.",0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,23,1,0,0,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,0,5,0,30,111,137,166,0,2,14,Yes
2025dal_qm48,qm,1,48,frc4500,3,0,0,0,0,3,0,0,2,6,2,0,Deep Climb,0,no auto issues,"no major issues during teleop, took a bit of time to line up with coral but otherwise very efficent",0,AP,0,3,7 ish second climb,0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,23,1,0,0,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,0,5,0,30,111,137,166,0,2,14,Yes
2025dal_qm48,qm,1,48,frc1847,1,0,0,0,0,0,0,0,2,3,5,1,Deep Climb,0,,,0,LV,0,0,,0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,23,1,0,0,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,0,5,0,30,111,137,166,0,2,14,Yes
2025dal_qm48,qm,1,48,frc7197,4,0,0,0,0,2,0,0,4,5,2,0,None,0,They have a 2 coral auto,"they are fast and mostly reliable, but I dont think they can climb or score algae",0,AV,0,2,they miss timed the park,0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,37,0,0,0,14,None,DeepCage,Parked,0,0,0,0,0,0,0,1,1,31,103,117,154,0,4,28,Yes
2025dal_qm48,qm,1,48,frc7257,1,0,0,0,0,0,0,0,4,3,1,0,Deep Climb,0,Great auto mode with two coral not three,versatile capabilities,0,np,0,2,Their deep climb is great,0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,37,0,0,0,14,None,DeepCage,Parked,0,0,0,0,0,0,0,1,1,31,103,117,154,0,4,28,Yes
2025dal_qm48,qm,1,48,frc6017,3,0,0,0,0,1,0,0,1,2,0,0,Park,0,Missed all attempts m,"Innacurate, seemed confused going one direction then turns around and goes another ",0,av,0,0,Attempted to deep climb but failed,0,0,1,frc9199,frc7257,frc6017,frc7197,154,frc4500,frc1847,166,red,0,0,1,Yes,Yes,9,37,0,0,0,14,None,DeepCage,Parked,0,0,0,0,0,0,0,1,1,31,103,117,154,0,4,28,Yes
2025dal_qm49,qm,1,49,frc4005,1,0,0,0,0,0,0,0,3,2,4,0,Park,0,"Auto was ok, was only able to place one coral on l4, and missed the second.","Didn't have many coral cycles, only 9, as placing took some time, and wasn't very reliable.",0,DS,0,1,Didn't have time to climb.,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,32,1,Yes,Yes,9,50,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,38,119,177,227,2,6,41,Yes
2025dal_qm49,qm,1,49,frc78,4,0,0,0,0,2,0,2,5,3,2,1,Deep Climb,0,,They missed three coral shots other than that very agile and smooth sailing. They glide on the floor and are efficient cyclers of both coral and algae. Algae drop method in processor is very accurate ,0,SG,0,4,,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,32,1,Yes,Yes,9,50,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,38,119,177,227,2,6,41,Yes
2025dal_qm49,qm,1,49,frc4613,1,0,0,0,0,1,1,0,1,4,6,0,Deep Climb,0,,,0,LV,0,1,5s climb,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,32,1,Yes,Yes,9,50,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,5,6,0,38,119,177,227,2,6,41,Yes
2025dal_qm49,qm,1,49,frc8738,5,0,0,1,0,3,2,0,5,4,4,0,Park,0,missed one in the 3 coral and it fell in l1,they are fast and pretty reliable. No remarkable comments,0,AV,0,2,parked but could've placed one first,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,34,1,Yes,Yes,9,40,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,3,0,31,105,155,195,3,5,31,Yes
2025dal_qm49,qm,1,49,frc1507,2,0,0,0,0,2,0,1,3,0,0,0,Deep Climb,0,They did well in auto but had some trouble collecting,Mediocre at coral ,0,np,0,2,they climbed next to another climbing bot,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,34,1,Yes,Yes,9,40,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,3,0,31,105,155,195,3,5,31,Yes
2025dal_qm49,qm,1,49,frc6909,3,0,0,0,0,0,0,0,0,3,3,0,Park,0,Attempted to but missed,quick not great,0,Aw,0,0,Took a long time and still didn't climb ,0,0,1,frc4005,frc1507,frc6909,frc8738,195,frc78,frc4613,227,red,0,34,1,Yes,Yes,9,40,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,4,3,0,31,105,155,195,3,5,31,Yes
2025dal_qm5,qm,1,5,frc4967,2,0,0,0,0,5,0,0,1,0,0,0,Park,0,"Moved, but then turned around and stopped.","Didn't do much, was barely moving and only placed one coral on l4. They were able to remove 5 algae, but they can't pick it up or do ground algae.",0,DS,0,0,Tried to deep climb but lost time and ended with a park.,0,0,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,0,1,Yes,Yes,9,16,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,0,1,0,15,55,61,77,0,2,7,Yes
2025dal_qm5,qm,1,5,frc3492,1,0,1,0,0,0,0,0,0,7,4,0,Park,0,Mediocre auto ,decent cycle time but kind of a mid robot,0,np,0,0,parked with a few seconds to spare ,0,0,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,0,1,Yes,Yes,9,16,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,0,1,0,15,55,61,77,0,2,7,Yes
2025dal_qm5,qm,1,5,frc6146,3,0,0,1,0,0,0,0,2,0,0,0,Park,0,,They actually played very effective defense on the other alliance. They moved horizontally in front of the station and blocked robots well. Wide frame and ability to get in their way is on point. Their arm is so long like idk that would be efficient at all (if u were picking for teleop id dnp),0,SG,0,0,,0,1,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,0,1,Yes,Yes,9,16,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,0,1,0,15,55,61,77,0,2,7,Yes
2025dal_qm5,qm,1,5,frc78,1,0,0,0,0,2,2,0,1,4,4,4,Deep Climb,0,"they had a really fast auto where they attempted to place 4 coral, but missed all of them","they were really fast at coral and were pretty good at alage. They had fast station collect, were able to move really fast and their placing was good. They were able to pick up the alage on the reef and floor, and they scored them In the net at a good pace. they were able to score on all levels of the reef effectivly, though they seem like if the human player was slow  they would be slowed down. ",0,HD,0,0,"they had a really fast deep climb, with a easy time connecting with the barge and being able to raise up really fast.",0,0,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,8,1,Yes,Yes,9,29,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,2,5,0,35,115,149,178,0,3,20,Yes
2025dal_qm5,qm,1,5,frc1833,4,0,0,0,0,2,0,0,6,4,3,1,Deep Climb,0,had trouble keeping in attempted four,slightly inaccurate overall quite quick,0,aw,0,2,took ten ish seconds ,0,0,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,8,1,Yes,Yes,9,29,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,2,5,0,35,115,149,178,0,3,20,Yes
2025dal_qm5,qm,1,5,frc8575,3,1,0,0,0,1,0,0,0,3,1,1,Park,0,center auto removes 1 alg and places an l3," picky station intake, 6146 played defense on them successfully. scoring sometimes off snce didnt line up properly",1,OS,0,0,Dont yhink can climb,0,0,1,frc4967,frc1833,frc8575,frc78,178,frc3492,frc6146,77,blue,0,8,1,Yes,Yes,9,29,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,2,5,0,35,115,149,178,0,3,20,Yes
2025dal_qm50,qm,1,50,frc1425,1,0,0,0,0,2,1,0,6,7,0,0,Deep Climb,0,,,0,DS,0,3,,0,0,1,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,8,1,Yes,Yes,9,33,0,0,0,6,Parked,Parked,Parked,0,6,0,0,0,0,2,1,1,22,70,84,123,0,4,24,Yes
2025dal_qm50,qm,1,50,frc3284,3,0,0,0,0,0,0,0,0,0,0,0,None,0,nope,tried to score algae in processor for Kong time,1,sg,0,0,rewatch natch,1,0,0,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,8,1,Yes,Yes,9,33,0,0,0,6,Parked,Parked,Parked,0,6,0,0,0,0,2,1,1,22,70,84,123,0,4,24,Yes
2025dal_qm50,qm,1,50,frc10260,5,0,0,1,0,0,0,0,0,0,0,7,None,0,,,0,LV,0,0,,0,0,1,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,8,1,Yes,Yes,9,33,0,0,0,6,Parked,Parked,Parked,0,6,0,0,0,0,2,1,1,22,70,84,123,0,4,24,Yes
2025dal_qm50,qm,1,50,frc3173,4,0,0,0,0,2,1,0,4,4,3,0,Deep Climb,0,They have a 3 coral auto,"they are fast reliable, and can do algae. ",0,AV,0,3,climbed really quickly,0,0,1,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,16,1,Yes,Yes,9,58,1,0,0,16,DeepCage,Parked,Parked,0,6,0,0,0,0,4,5,1,33,98,130,194,0,7,49,Yes
2025dal_qm50,qm,1,50,frc6911,3,0,0,0,0,2,2,0,4,1,2,0,Park,0,,,2,,0,1,,2,0,1,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,16,1,Yes,Yes,9,58,1,0,0,16,DeepCage,Parked,Parked,0,6,0,0,0,0,4,5,1,33,98,130,194,0,7,49,Yes
2025dal_qm50,qm,1,50,frc7525,1,0,0,0,0,0,0,0,2,3,4,0,Park,0,quick consistent,fast accurate ,0,Aw,0,3,No climb attempts ,0,0,1,frc1425,frc6911,frc7525,frc3173,194,frc3284,frc10260,123,blue,0,16,1,Yes,Yes,9,58,1,0,0,16,DeepCage,Parked,Parked,0,6,0,0,0,0,4,5,1,33,98,130,194,0,7,49,Yes
2025dal_qm51,qm,1,51,frc1796,1,0,0,0,4,3,5,0,2,6,4,0,Deep Climb,0,4 coral,"l2-l4 scoring, alg removal, net, ground collect all good.",0,OS,0,4,climb ok speed,0,0,1,frc1796,frc537,frc694,frc8808,208,frc9280,frc6146,224,red,0,56,1,Yes,Yes,9,41,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,11,6,0,30,101,183,224,2,5,32,Yes
2025dal_qm51,qm,1,51,frc9280,3,0,0,0,0,3,0,2,4,2,1,0,Park,0,missed L4,"kinda accurate at coral missed a couple, ",0,CW,0,0,Park,0,0,1,frc1796,frc537,frc694,frc8808,208,frc9280,frc6146,224,red,0,56,1,Yes,Yes,9,41,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,11,6,0,30,101,183,224,2,5,32,Yes
2025dal_qm51,qm,1,51,frc6146,5,0,1,0,0,0,0,0,2,1,3,0,Park,0,,,0,LV,0,0,,0,0,1,frc1796,frc537,frc694,frc8808,208,frc9280,frc6146,224,red,0,56,1,Yes,Yes,9,41,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,11,6,0,30,101,183,224,2,5,32,Yes
2025dal_qm51,qm,1,51,frc8808,4,0,0,0,0,2,0,0,2,2,1,0,Deep Climb,0,Auto worked as expected,ground collect but is slow and placing is unreliable.,0,SF,0,1,Deep climbed without any rush ,0,0,1,frc1796,frc537,frc694,frc8808,208,frc9280,frc6146,224,red,0,48,1,Yes,Yes,9,37,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,3,3,0,31,107,171,208,6,4,28,Yes
2025dal_qm51,qm,1,51,frc537,2,0,0,0,0,0,0,0,1,5,1,0,Deep Climb,0,Drove slowly towards the reef and missed the placement,Good coral bot,0,Np,0,0,deep climbed with ease,0,0,1,frc1796,frc537,frc694,frc8808,208,frc9280,frc6146,224,red,0,48,1,Yes,Yes,9,37,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,3,3,0,31,107,171,208,6,4,28,Yes
