key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_Proc,a_L4,a_L3,a_L2,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,t_Tipped,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_Leave,a_Station,a_Net,a_reefAlgae,r1,b1,b2,b3,r2,r3,ba_bluescore,ba_redscore,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_algaePoints,ba_adjustPoints,ba_autoBonusAchieved,ba_winning_alliance
2025orore_qm40,qm,1,40,frc9430,4,0,0,0,0,0,0,45,2,0,0,0,4,1,0,None,0,"just moved, but looked like thier 2 coral was messed up a bit. ","stopped at about 45 secs left and didnt do anything, but they were actually very good; another steal for a second pick. ",,Michael,1,0,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm40,qm,1,40,frc3663,4,0,2,0,0,0,0,0,0,0,0,2,3,2,5,None,0,their auto was really good they scored 2 times while collecting from the station once,"was a good coral robot, but can not ground collect or grab allge. For the coral were able to cycle fast and put coral onto L4-2 very   consistently, did have a harder time with L1 though 60-80 percent","was not able to climb, instead went on to score 4 more alage during endgame",Hendrix Day,1,1,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc4662,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Park,0,just moved,Dropped a lot of coral,,Emmett,1,0,0,0,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc1540,1,0,0,0,0,1,0,0,2,1,0,3,0,0,0,Deep Climb,0,"Almost got a two coral auto, first missed, second got into L1","Very fast movement speed and ability to do cycles. Big improvement since start, able to run multiple cycles fast, especially in L4. did multiple L4, really good for ground intake. Can shoot in barge",Climbed deep cage early,Pranav,1,0,0,0,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc6443,1,0,1,0,0,0,0,0,1,0,0,2,2,0,1,Deep Climb,0,"Their auto was pretty good, scoring one coral on L4 and collected one.",their teleop had good cycles with consistent l4 placing and collecting from statiom,climb was relatively quick and reliable ,Dev Sharma ,1,0,0,0,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc2898,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,None,1,went forward a little bit,"tried to score, but gave up and started defense. tipped over at the 45 sec mark",n/a,Aarush V,1,0,0,0,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc9446,0,,,,,,,,,,,,,,,None,0,,,,,,,,,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm41,qm,1,41,frc3673,3,0,0,0,0,0,0,0,0,0,0,0,2,4,2,Park,0,"their auto was mid, they tried to get in coral in L1 but they missed",Is a coral robot that can not ground collect but has safe station collect. Was able to cycle in 4-6 seconds was good at scoring. Did not do L4(can not) and concentrated at the lower levels,their end game wasnmid did not score more and can not climb just parked.,Hendrix Day,1,0,0,0,frc4662,frc2898,frc9446,frc3673,frc1540,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc2557,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,Park,0,just moved,very fast l1 scoring,,Emmett,1,0,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc2635,5,0,0,0,0,0,0,0,1,0,1,2,0,0,0,Park,0,Only left start area,"Good speed, not very good at cycles, inaccurate collect and slow place. Very accurate place. Only ran L4 and removed some algae",Parked early,,1,0,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc10444,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,None,0,,,,,0,0,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc2471,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Park,0,"Did well, collected from station but ran out of time",Missed quite a bit ,Attempted but was unable to climb ,Ave wilson,1,1,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc5975,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,,"Did nothing the entire match. If this happens again, probably DNP",,,0,0,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm42,qm,1,42,frc957,2,0,2,0,0,0,0,52,0,0,0,4,0,0,0,Park,0,auto was great scored 2 corals and collected 2 from the station,was strong at coral and was able to cycle very fast. Were out for half the match after getting stuck on the alage. Is very good,"their endgame was mid, they were just able to park and did not attempt to climb",,1,1,0,0,frc2557,frc2471,frc5975,frc957,frc2635,frc10444,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc7034,3,0,0,0,0,0,0,0,0,0,0,2,3,1,0,None,0,,died half way through,,Emmett,1,0,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc3812,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,Park,0,"Auto failed, barely didnt leave","Started to try cycles but froze, didn't move for 80 seconds then came back just when endgame started. Managed to park",Parked,Pranav,0,0,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc3663,5,0,2,0,0,0,0,0,2,0,0,2,2,2,3,Deep Climb,0,Was very smooth scored two coral in l4 and collected one  from station,"was quick and smooth with placing 2-3 coral alone, in every level",climb was quick but barely made it,Dev Sharma ,1,1,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc5970,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deep Climb,0,It moved forward ,"Attempted many times for lvl 1 but continued missing, at  one point had coral stuck in it overall did very poorly",attempted to climb successfully started as soon as endgame started,Ave Wilson ,1,0,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc2733,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,None,0,,"Another not bad second pick. they L4 very slow, but somewhat consistent because of it. The lining up takes ~5 secs; the actual cycles are fast. ",,Michael,1,0,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm43,qm,1,43,frc6831,1,0,0,0,0,0,,,,,,,,,,None,0,,,,,1,0,0,0,frc7034,frc5970,frc2733,frc6831,frc3812,frc3663,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc6845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,,got stuck in the beginning of the match,,Emmett,0,0,0,0,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc4043,5,0,0,0,0,0,0,0,0,0,0,10,0,0,1,Park,0,Left start zone,Ran multiple coral cycles very fast. Really accurate for L4 and placing. Collection is decent and fairly accurate. Good movement speed. ,"Not good at climb. Through matches, consistently tips over at climb so part of robot touches ground. Tried deep climb and failed",Pranav,1,0,0,0,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc9438,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,"Moved, but seemed to have odometry problems ad kept spinning",wasn't able to do anything because of robot spinning around,n/a,Dev Sharma ,1,0,0,0,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc4488,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,None,0,tried and succeeded in placing the preloaded coral,"had 1 missed coral the rest did well, it was a bit slow at lining up","Made no attempt to climb or park, it instead attempted to place a coral and failed",Ave wilson,1,0,0,0,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc847,1,0,0,0,0,0,0,0,3,0,0,0,6,0,0,Park,0,,Very good L3 filler. Good second pick. ,"Thier climb is pretty fast, about as fast as ours. ",Michael,1,0,0,0,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm44,qm,1,44,frc3574,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc4488,frc847,frc3574,frc4043,frc9438,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc1844,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,,went straight to defense,,Emmett,1,0,0,0,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc3636,1,0,2,0,0,0,0,0,0,0,0,6,1,0,0,Park,0,"Scored two l4, not sure if missed or not","Very fast bot, ran multiple cycles in L4 and L3","Parked at the literal last second, ran cycles throughout",Pranav,1,0,0,0,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc9430,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,None,0,,,,,1,0,0,0,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc2915,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Slowly went forwrd ,"attempted coral a few times, failed, went to defense on other side but did not well",during last ten seconds went over seemed to be lining up to climb but didn't ,Ave wilson,1,0,0,0,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc1425,5,0,2,0,0,0,0,0,1,0,0,4,1,0,0,Park,0,,Missed like 3 intakes because we ran away too fast.,"We didn't climb, probably due to some OI thing. Wasnt really our fault.  ",Michael,1,1,0,0,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm45,qm,1,45,frc6696,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc1844,frc2915,frc1425,frc6696,frc3636,frc9430,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc6443,4,0,1,0,0,0,0,0,0,0,0,3,0,0,3,Shallow Climb,0,,Looks like it can only score when the coral is put vertical in grabber by human player,,Emmett,1,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc5975,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Park,0,Did not leave,"Seemed very confused, did not do anything the whole match, just wandered aimlessly. Very slow bot, unable to move around well. Got defended on pretty bad. Pushed alliance member into barge zone",Parked,Pranav,0,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc3812,5,0,0,0,0,0,0,50,0,0,0,0,0,0,0,Park,0,Failed to drive away from line,were frozen majority of game,were pushed into park zone by a teammate,Naman,0,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc9446,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Went forward ,made no attempt for coral or algae went straight to defense and defended poorly  ,shakely went towrds park,Ave wilson,1,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc2471,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,Deep Climb,0,,Missed a TON. they had much more than 6 cycles but thier lack of auto place hurt them greatly,a bit slower deep climb than ours. ,Michael,1,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm46,qm,1,46,frc5970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,,,,,0,0,0,0,frc6443,frc9446,frc2471,frc5970,frc5975,frc3812,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc957,2,0,1,0,0,0,0,0,1,0,0,5,2,2,1,Shallow Climb,0,,was able to score everywhere quite well,,Emmett,1,0,0,0,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc4043,5,0,0,0,0,0,0,0,0,0,0,6,1,0,1,None,0,"Left start, lined up in front of reef","Very fast and consistent bot, accurate, especially on L4 and able to run cycles really fast. Did 6 L4 cycles and played well.","Climbed but barely. Did not tip this time, usually does. If not for inconsistent climb, very good and viable pick for playoffs",Pranav,1,0,0,0,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc2557,3,0,0,0,0,1,0,0,0,0,0,1,0,0,8,None,0,Great placement,very tasty cycles with great l1 placement. Great contributor to team,went for more coral instead,Naman,1,0,0,0,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc7034,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Deep Climb,0,"Attempted to but missed, then went to station collect, did not collect","very consistently placed coral, a few times it missed when collecting from station, could be human players fault","went over as soon as it started, did well with climbing",Ave wilson,1,0,0,0,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc4662,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,None,0,,"Really slow, but can do L4 at least.",,Michael,1,0,0,0,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm47,qm,1,47,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc7034,frc4662,frc6831,frc4043,frc2557,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc6696,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,None,0,,Focused on L4,no attempt to climb,Emmett,1,1,0,0,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc10444,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Park,0,"Had preloaded, auto made them go forward fast, slam into the reef and dislodged coral into L1","Played bad, useless defense the whole game. Tried blocking coral station but didn't accomplish much",Parked,Pranav,1,0,0,0,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc847,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc2915,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Strangely moved forward even though after they went immediately to the other side,Went to other side almost immediately hit down algae coral tower thing and blocked coral station,Went over and did not seem to attempt to climb,Ave wilson,1,0,0,0,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc3574,5,0,0,0,0,0,0,50,0,0,0,0,0,0,5,None,0,,"Froze at around 0:50 left, otherwise a consistent and fast L1, but not more. Good second pick. ",,Michael,1,0,0,0,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm48,qm,1,48,frc2733,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc6696,frc2915,frc3574,frc2733,frc10444,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc9438,,,,,,,,,,,,,,,,,,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc2898,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc4488,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc1425,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm49,qm,1,49,frc2635,,,,,,,,,,,,,,,,,,,,,,,,,,frc9438,frc1425,frc3673,frc2635,frc2898,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm5,qm,1,5,frc2733,4,0,0,0,0,0,0,0,2,0,0,0,3,0,0,None,0,left start zone,"frequetly attempted to place coral, however, was highly inaccurate. ",continued with teleop activities,naman,1,0,0,0,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,Yes,No,Yes,6,6,1,0,0,4,None,Parked,Parked,0,12,0,0,0,0,0,4,1,7,20,24,42,0,0,0,0,red
2025orore_qm5,qm,1,5,frc9446,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Park,0,Was just moving one inch,"had somewhat reliable coral feeding,and only placed on L1 4-5 times, but was still unreliable and shaky","just parked but I think tried to climb, but lost time, needs better step process for achieving shallow climb",Dev Sharma ,1,0,0,0,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,Yes,No,Yes,6,6,1,0,0,4,None,Parked,Parked,0,12,0,0,0,0,0,4,1,7,20,24,42,0,0,0,0,red
2025orore_qm5,qm,1,5,frc4662,5,0,0,0,0,0,1,10,0,0,0,0,0,0,0,Park,0,Left but did nothing/attempted nothing else,confusing in what is did it went to the other side I'd assume for defense but did not do well it mostly stayed in on place the whole game near the coral collect but did not seem to be frozen,seemed to attempt to climb but was not able to,Ave wilson,1,0,0,0,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,Yes,No,Yes,6,6,1,0,0,4,None,Parked,Parked,0,12,0,0,0,0,0,4,1,7,20,24,42,0,0,0,0,red
2025orore_qm5,qm,1,5,frc2557,0,,,,,,,,,,,,,,,None,0,No show,,,Pranav,,,,,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,No,No,Yes,3,3,0,0,0,4,None,Parked,Parked,0,6,0,0,1,0,0,0,2,3,9,13,22,0,0,0,0,red
2025orore_qm5,qm,1,5,frc6845,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Went into the wall,"had decent defense, but who they were defending wasnt really smart and kept trying to push through the defense instead of going to the other station. ","looked like they tried to climb, but I wouldnt trust thier climb. Only pick as a defense bot.  ",Michael,0,0,0,0,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,No,No,Yes,3,3,0,0,0,4,None,Parked,Parked,0,6,0,0,1,0,0,0,2,3,9,13,22,0,0,0,0,red
2025orore_qm5,qm,1,5,frc847,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Park,0,Went into red cages,slow,failed deep climb,Aa,1,0,0,0,frc2733,frc2557,frc6845,frc847,frc9446,frc4662,22,42,0,0,No,No,Yes,3,3,0,0,0,4,None,Parked,Parked,0,6,0,0,1,0,0,0,2,3,9,13,22,0,0,0,0,red
2025orore_qm50,qm,1,50,frc6845,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm50,qm,1,50,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm50,qm,1,50,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm50,qm,1,50,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm50,qm,1,50,frc3663,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm50,qm,1,50,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc6845,frc1844,frc3663,frc1540,frc9430,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc847,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm51,qm,1,51,frc9446,,,,,,,,,,,,,,,,,,,,,,,,,,frc847,frc10444,frc2915,frc9446,frc5970,frc4043,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm52,qm,1,52,frc2898,,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc5975,frc2733,frc2898,frc6831,frc2471,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm53,qm,1,53,frc3663,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc4488,frc2557,frc1844,frc9438,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm53,qm,1,53,frc9438,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc4488,frc2557,frc1844,frc9438,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm53,qm,1,53,frc3574,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc4488,frc2557,frc1844,frc9438,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm53,qm,1,53,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc3663,frc4488,frc2557,frc1844,frc9438,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
